itemno;title;description;abe-title;abe-description
70608;Leo, with Components;A wonderful small Leo as a zodiac sign for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Löwe, Sternzeichen Glas;Artikel mit Kristall-Glas, gold-plattiert
70609;Virgo, Crystal Elements, Gold Plated;This decoration item represents a detailed Virgo with glass crystal elements and a gold plated surface. The ornament represents a zodiac sign and can therefore serve as a symbolic gift but it can also be a wonderful accessory for a chic home!;Jungfrau, Sternzeichen Glas;Artikel mit Kristall-Glas, gold-plattiert
70610;Libra, with Components;A wonderful small Libra as a zodiac sign for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Waage, Sternzeichen Glas;Artikel mit Kristall-Glas, gold-plattiert
70611;Scorpio, Crystal Elements, Gold Plated;This decoration item represents a detailed Scorpio with glass crystal elements and a gold plated surface. The ornament represents a zodiac sign and can therefore serve as a symbolic gift but it can also be a wonderful accessory for a chic home!;Skorpion, Sternzeichen Glas;Artikel mit Kristall-Glas, gold-plattiert
70612;Saggitarius, Crystal Elements, Gold Plated;This decoration item represents a detailed Saggitarius with glass crystal elements and a gold plated surface. The ornament represents a zodiac sign and can therefore serve as a symbolic gift but it can also be a wonderful accessory for a chic home!;Schütze, Sternzeichen Glas;Artikel mit Kristall-Glas, gold-plattiert
70616;horse with carriage, crystals;A wonderful small horse with a carriage for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Kutsche mit Pferd, Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert, Räder beweglich
70617;Flower Basket, Crystal Elements, Gold Plated;This decoration item represents a detailed flower basket of seven flowers with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home!;Blumenkorb, mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert, Blumen herausnehmbar
70618;Motor Scooter with crystal;A wonderful small motor scooter for decoration which is gold plated with 24 ct gold. The wheels are movable and the ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Motorroller mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert, Räder beweglich
70619;PEGASUS, ENAMELED STAND, Gold Plated;A wonderful Pegasus for decoration which is gold plated with 24 ct gold. The ornament has glass crystals incorporated which let the adornment look beautiful and stunning!;Einhorn mit Glas-Steinen;Glassteine kristall, Wiese emailliert bemalt
70620;Photo Frame with Base, Crystal Elements;This photo frame is a great gift to someone special. It has a mirror base and can be filled with a small picture of a wonderful person. The gold and silver plating is rhodium plated for protecting the ornament from tarnishing. It is made for photos of the size 9x13mm.;Bilderrahmen mit Spiegel-Stellfläche;Fotorahmen 50x76mm mit gold-plattierter Rose, passend für Foto 9x13, Spiegelfläche passend für alle Glas-Tisch-Dekorations-Artikel, anlaufgeschützt silber-plattiert
70621;small pig, crystals (glass),;A wonderful small pig for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Schwein mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70622;CROSS, CRYSTAL ELEMENTS, SILVER, NEW;This item is a beautiful Cross with glass crystal elements and a silver plated surface. It can serve as a perfect gift and it can also be a wonderful accessory for a any home! The surface is rhodium plated for protecting the ornament from tarnishing.;Kreuz, mit Glas-Steinen;Artikel mit Kristall-Glas, silber-plattiert anlaufgeschützt
70623;squirrel with crystals (glass);A wonderful small squirrel for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Eichhörnchen mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70624;Sea Horse, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute sea horse with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Seepferdchen mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70625;star fish with 5 crystals;A wonderful small starfish for decoration which is gold plated with 24 ct gold. The ornament has five  glass crystals incorporated which let the adornment look beautiful and stunning!;Seestern mit 5 Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70626;Parrot, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute parrot with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Papagei mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70627;polar bear with crystals;A wonderful small polar bear for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Eisbär mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70628;Pelican, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute pelican with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Pelikan mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70629;Flamingo, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute flamingo with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Flamingo mit Glas-Steinen;Artikel mit Kristall-Glas rosa, gold-plattiert
70630;hippopotamus with crystals;A wonderful small hippopotamus for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Nilpferd mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70631;Rhinoceros, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute rhinoceros with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Nashorn mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70632;Cobra, Crystal Elements, Gold Plated;This beautiful decoration item represents a cobra snake with a fine pattern and an elegant posure. It has some wonderful glass crystal elements and a gold plated surface. The home decoration item can be a lovely gift or a great accessory for your own living room.;Schlange mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70633;crocodile with crystals;A wonderful small crocodile for decoration which is gold plated with 24 ct gold. The ornament has  glass crystals incorporated which let the adornment look beautiful and stunning!;Krokodil mit Glas-Steinen;Artikel mit Kristall-Glas,  gold-plattiert
70634;Kangaroo, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute kangaroo with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Känguruh mit Glas-Steinen;Artikel mit Kristall-Glas,  gold-plattiert
70635;Zebra, Crystal Elements, Gold Plated;This decoration item represents a detailed and cute zebra with glass crystal elements and a gold plated surface. The stripes are enameled with a creamy colour. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Zebra emailliert mit Glas-Steinen;Artikel mit Kristall-Glas,  gold-plattiert
70636;Tiger, Crystal Elements, Gold Plated;This decoration item represents a detailed tiger with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Tiger mit Glas-Steinen topasfarben;Artikel mit Kristall-Glas,  gold-plattiert
70637;Elf, Crystal Elements, Gold Plated;This wonderful elf decoration element is not only stunning because of its fine and detailed finish but also because of the crystal glass elements, which make the adornment look beautiful and elegant. The piece is sophisticatedly gold plated.;Elfe, mit Herz, Glas-Steinen;Schmetterlingselfe mit Herz zum Verschenken
70638;Rose Branch, With Pink Rose, Silver Plated;This silver plated rose branch looks unique and serves as a wonderful present for someone special. The silver plated surface is rhodium plated for protecting the decoration piece from tarnishing.;Rose mit Stiel, versilberte Blätter;Blüte emaliert, 5 Blütenblätter aus Glas-Steinen, festliche Tafeldekoration
70639;Photo Frame, Dogs, Silver Coloured;This photo frame looks cute and adorable with the silver coloured border and the dogs that are printed on the frame. The picture frame is suitable for photos of 9x13mm.;Bilderrahmen, Hund;passend für Foto 9x13
70640;Cat, Crystal Elements, Gold Plated;This decoration item represents a detailed cat with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home! Build your own little zoo of all our animal crystal ornaments.;Katze mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70641;Elephant, Crystal Elements, Gold Plated;This beautiful decoration item represents a cute elephant with shining eyes and a lifted trunk. It has some wonderful glass crystal elements and a gold plated surface. The home decoration item can be a lovely gift or a great accessory for your own living room.;Kleiner Elefant, mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70643;Ballett Dancer, Crystal Elements, Gold Plated;This decoration item represents a detailed ballett dancer with glass crystal elements and a gold plated surface. The ornament can serve as a perfect gift and it can also be a wonderful accessory for a chic home!;Ballerina, mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70644;Unicorn, Crystal Elements, Gold Plated;This wonderful unicorn/horse decoration element is not only stunning because of its fine and detailed finish but also because of the crystal glass elements, which make the adornment look beautiful and elegant. The piece is sophisticatedly gold plated.;Einhorn, mit Glas-Steinen;Artikel mit Kristall-Glas, gold-plattiert
70645;;;Tischdekoration, Hase, Glas kristall;-
70646;;;Tischdekoration, Hund, Glas kristall;-
70647;Glass Crystal Bear, AB;A wonderful home decoration item that is shaped as a bear. The glass crystal has an aurora borealis colour effect, which makes the ornament look beautiful and unique. A great gift to someone special!;Tischdekoration, Bär, Glas kristall AB;AB: Aurore Boréale, Spiegeleffekt
70648;Glass Crystal Hedgehog;A wonderful home decoration item that is shaped as a detailed hedgehog, that is well finished. The glass crystal looks beautiful and unique. A great gift to someone special!;Tischdekoration, Igeltier Glas kristall;-
70649;Glass Crystal, Bird;A wonderful home decoration item that is shaped as a detailed bird, that is well finished. The glass crystal looks beautiful and unique. A great gift to someone special!;Tischdekoration, Vogel, Glas kristall;-
70650;Glass Crystal Pyramid, Selectable Colour;A wonderful home decoration item that is shaped as a detailed pyramid, that is well finished. The glass crystal pyramid looks beautiful and unique in all colours from which you can choose one. A great gift to someone special!;Pyramide, gerillt, Farbe wählbar;schwarz, amethyst
70651;Glass Crystal Pyramid, Tennis Player;A wonderful home decoration item that is shaped as a detailed pyramid with a tennis player shape in the inside, which is well finished. The glass crystal looks beautiful and unique. A great gift to someone special!;Pyramide, Glas, Gravur Tennisspieler;-
deko078;;;Eisberg, Glas kristall AB;Unterseite hohl, AB: Aurore Boréale, Spiegeleffekt
deko079;;;Halbkugel, Glas, mit Eisberg;Unterseite hohl
